CHEMICAL REPORT ID,CHEMICAL NAME,CHEMICAL ID,DOMESTIC PARENT COMPANY NAME CLEANED,SITE NAME,SITE ADDRESS LINE1,SITE CITY CLEANED,SITE STATE,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,WORKERS,RECYCLED,INDUSTRIAL TYPE OF PROCESS OR USE OPERATION,IND FUNCT CAT OTHER DESC,Name,CHEMICAL ID W/O DASHES,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,MAX CONC CODE,MAXIMUM CONCENTRATION,PHYSICAL FORM(S),JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC
732466,Formaldehyde,50-00-0,"ARCLIN, INC.",ARCLIN USA LLC,6175 AMERICAN ROAD,TOLEDO,OH,Both,CBI,"1,100,000",CBI,CBI,CBI,CBI,10 - 24,No,Processing as a reactant,,Formaldehyde,50000,"ARCLIN, INC.",1000 Holcomb Woods Parkway,Suite 342,Roswell,Fulton,GA,30076,06-737-6052,,,,,,,,,,TOLEDO,LUCAS,43612-3901,41.72773,-83.52148,01-939-8423,100604676,110000384138,325211 Plastics Material And Resin Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",No,"63,000,000","140,000",B1,0 percent by weight,W2,M3,30% - < 60%,Liquid,,,
732495,Formaldehyde,50-00-0,"ARCLIN, INC.","ARCLIN USA, LLC",790 CORINTH RD,MONCURE,NC,Manufacture,CBI,0,CBI,CBI,CBI,CBI,25 - 49,No,Processing as a reactant,,Formaldehyde,50000,"ARCLIN, INC.",1000 Holcomb Woods Parkway,Suite 342,Roswell,Fulton,GA,30076,06-737-6052,,,,,,,,,,MONCURE,CHATHAM COUNTY,27559,35.60382,-79.04725,06-721-2936,TSCA128341,110069619461,325211 Plastics Material And Resin Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"118,000,000",0,B1,0 percent by weight,W3,M3,30% - < 60%,Liquid,,,
715791,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,ARKEMA INC.,BOSTIK INC,11320 WATERTOWN PLANK RD,WAUWATOSA,WI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,,,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,Arkema Inc.,900 FIRST AVE,,King of Prussia,Montgomery,PA,19406,00-229-0773,ARKEMA,420 rue d'Estienne d'Orves,,Colombes,Cedex,92705,FR,26-840-1833,,WAUWATOSA,MILWAUKEE,53226-3413,43.04557,-88.05537,00-608-3364,100604917,110005454588,325520 Adhesive Manufacturing,Withheld,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,,,
733006,"1,3-Butadiene",106-99-0,ARLANXEO,ARLANXEO--HQ,111 RIDC PARK WEST DR,PITTSBURGH,PA,Import,0,"184,292,759","184,292,759","331,595,468","163,152,103","215,703,958",< 10,No,Processing as a reactant,,"1,3-Butadiene",106990,ARLANXEO,111 RIDC Park West Drive,,Pittsburgh,Allegheny,PA,15275,14-585-8770,,,,,,,,,,PITTSBURGH,ALLEGHENY COUNTY,15275,40.4574834,-80.1933137,14-585-8770,TSCA108841,110067664260,325212 Synthetic Rubber Manufacturing,Import,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
721567,Formaldehyde,50-00-0,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,ASCEND (CHOCOLATE BAYOU PLANT),3898 FM-2917,ALVIN,TX,Manufacture,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,Processing as a reactant,,Formaldehyde,50000,Ascend Performance Materials Holdings Inc,"1010 Travis Street, Suite 900",,Houston,Harris,TX,77002,07-844-9293,,,,,,,,,,ALVIN,BRAZORIA COUNTY,77511,29.31291,-95.24727,00-170-0806,TSCA8543,110000503722,325110 Petrochemical Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,CBI,CBI,CBI,CBI,CBI,CBI,CBI,Liquid,,,
728762,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,"BAE SYSTEMS, ORDNANCE SYSTEMS INC.",BAE SYSTEMS,4050 PEPPERS FERRY ROAD,RADFORD,VA,,,,,"24,251","55,125","11,025",,,,,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)",84742,"BAE Systems, Ordnance Systems Inc.",Radford Army Ammunition Plant,PO Box 1,RADFORD,Montgomery County,VA,24143,04-947-8725,,,,,,,,,,RADFORD,,24141,37.16964,-80.53844,07-837-5499,TSCA128365,110066852920,325920 Explosives Manufacturing,Both,,,,,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",,,,,,,,,,,,
709072,"1,3-Butadiene",106-99-0,BASF CORP.,BASF FINA PETROCHEMICALS,7501 GULFWAY DR,PORT ARTHUR,TX,Manufacture,CBI,0,CBI,CBI,CBI,CBI,500 - 999,Yes,Processing as a reactant,,"1,3-Butadiene",106990,BASF CORP,100 Park Ave,,Florham Park,Morris,NJ,7932,00-130-7032,BASF SE,Carl-Bosch-Str-38,,Ludwigshafen,,67056,GM,31-500-0554,,PORT ARTHUR,JEFFERSON,77642-0301,29.951649,-93.887272,13-110-0765,TSCA4549,110006134691,325110 Petrochemical Manufacturing,,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,CBI,0,B3,At least 50 percent but less than 100 percent,W6,M5,90% +,Liquid,,,
726741,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,BASF CORP.,BASF IMPORTS PART 1,100 PARK AVE,FLORHAM PARK,NJ,Import,CBI,CBI,CBI,0,0,CBI,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",Plastic Additive,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,BASF Corporation,100 Park Avenue,,Florham Park,NJ,MI,7932,00-130-7032,BASF SE,Carl-Bosch Strasse 38,,Ludwigshafen,,60756,GM,31-500-0554,,FLORHAM PARK,MORRIS COUNTY,7932,40.77342,-74.42611,00-130-7032,TSCA130148,110069708383,325199 All Other Basic Organic Chemical Manufacturing,Import,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",Yes,0,0,B1,0 percent by weight,W1,M1,< 1%,Liquid,,,
733416,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,BRB NORTH AMERICA,BRB NORTH AMERICA INC,"68, 3RD STREET SUITE 247",BROOKLYN,NY,Import,0,"513,199","513,199","154,264","11,453","21,512",< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,Octamethylcyclotetra- siloxane (D4),556672,BRB North America,"68, 3rd Street",Suite 247,Brooklyn,King,NY,11231,07-099-1655,,,,,,,,,,BROOKLYN,KINGS COUNTY,11231,40.67773,-73.9935,07-099-1655,TSCA10054454,110070828646,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Import,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
733416,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,BRB NORTH AMERICA,BRB NORTH AMERICA INC,"68, 3RD STREET SUITE 247",BROOKLYN,NY,Import,0,"513,199","513,199","154,264","11,453","21,512",< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,Octamethylcyclotetra- siloxane (D4),556672,BRB North America,"68, 3rd Street",Suite 247,Brooklyn,King,NY,11231,07-099-1655,,,,,,,,,,BROOKLYN,KINGS COUNTY,11231,40.67773,-73.9935,07-099-1655,TSCA10054454,110070828646,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Import,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
733416,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,BRB NORTH AMERICA,BRB NORTH AMERICA INC,"68, 3RD STREET SUITE 247",BROOKLYN,NY,Import,0,"513,199","513,199","154,264","11,453","21,512",< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,Octamethylcyclotetra- siloxane (D4),556672,BRB North America,"68, 3rd Street",Suite 247,Brooklyn,King,NY,11231,07-099-1655,,,,,,,,,,BROOKLYN,KINGS COUNTY,11231,40.67773,-73.9935,07-099-1655,TSCA10054454,110070828646,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Import,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
733416,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,BRB NORTH AMERICA,BRB NORTH AMERICA INC,"68, 3RD STREET SUITE 247",BROOKLYN,NY,Import,0,"513,199","513,199","154,264","11,453","21,512",< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,Octamethylcyclotetra- siloxane (D4),556672,BRB North America,"68, 3rd Street",Suite 247,Brooklyn,King,NY,11231,07-099-1655,,,,,,,,,,BROOKLYN,KINGS COUNTY,11231,40.67773,-73.9935,07-099-1655,TSCA10054454,110070828646,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Import,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
733416,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,BRB NORTH AMERICA,BRB NORTH AMERICA INC,"68, 3RD STREET SUITE 247",BROOKLYN,NY,Import,0,"513,199","513,199","154,264","11,453","21,512",< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,Octamethylcyclotetra- siloxane (D4),556672,BRB North America,"68, 3rd Street",Suite 247,Brooklyn,King,NY,11231,07-099-1655,,,,,,,,,,BROOKLYN,KINGS COUNTY,11231,40.67773,-73.9935,07-099-1655,TSCA10054454,110070828646,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Import,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
729799,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,"BRENNTAG MID-SOUTH, INC.",BRENNTAG MID-SOUTH INC,1405 HIGHWAY 136 WEST,HENDERSON,KY,Import,0,"172,096","172,096","129,030","129,240",0,Not Known or Reasonably Ascertainable,No,Not Known or Reasonably Ascertainable,,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,"Brenntag Mid-South, Inc.",1405 Highway 136 West,,Henderson,Henderson,KY,42420,12-262-5064,BRENNTAG HOLDING GMBH,Messeallee 11,,Essen,,45131,GM,50-709-1739,,HENDERSON,HENDERSON,42420-9662,0,0,12-262-5064,100600592,110000741680,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",No,0,0,B1,0 percent by weight,NKRA,NKRA,Not Known or Reasonably Ascertainable,Liquid,,,
719687,Formaldehyde,50-00-0,"BRIDGEPORT ETHANOL, LLC",BRIDGEPORT ETHANOL LLC,9216 ROAD 90,BRIDGEPORT,NE,Manufacture,"34,699",0,"34,699","34,696","33,675","34,062",10 - 24,Yes,Not Known or Reasonably Ascertainable,Created as a by product which is scrubbed to acceptable levels and discharged.,Formaldehyde,50000,"BRIDGEPORT ETHANOL, LLC",P.O. BOX 884,10106 S. Railroad Avenue,BRIDGEPORT,Morrill,NE,69336,95-674-5413,,,,,,,,,,BRIDGEPORT,MORRILL COUNTY,69336,41.642464,-103.07579,95-674-5413,TSCA5109,110038367380,325193 Ethyl Alcohol Manufacturing,,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,0,0,B3,At least 50 percent but less than 100 percent,W2,M5,90% +,Gas or Vapor,,,
700428,"1,3-Butadiene",106-99-0,BRIDGESTONE PROCUREMENT HOLDINGS USA,FIRESTONE POLYMERS LLC,5713 FM RD 1006,ORANGE,TX,Manufacture,"9,926",0,"9,926","16,232","19,449","12,988",100 - 499,Yes,Processing as a reactant,Intermediate (U015),"1,3-Butadiene",106990,Bridgestone Procurement Holdings USA,381 W. Wilbeth Road,,Akron,Summit,OH,44301,08-040-8959,,,,,,,,,,ORANGE,ORANGE COUNTY,77630,30.049444,-93.786389,02-621-1033,TSCA7973,110000506160,325212 Synthetic Rubber Manufacturing,,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"9,926",0,B4,100 percent by weight,W5,NKRA,Not Known or Reasonably Ascertainable,Liquid,,,
734226,"Ethane, 1,2-dichloro-",107-06-2,"BUCKMAN LABORATORIES, INC",BUCKMAN LABORATORIES INCORPORATED,14664 E STATE HIGHWAY 47,CADET,MO,Manufacture,"53,035",0,"53,035","56,278","50,607","38,159",10 - 24,Yes,"Processing-incorporation into formulation, mixture, or reaction product",,"1,2-Dichloroethane",107062,"Buckman Laboratories, Inc",1256 N. McLean Blvd,,Memphis,Shelby,TN,38108,18-895-3434,,,,,,,,,,CADET,WASHINGTON COUNTY,63630,37.983444,-90.690833,18-895-3434,TSCA4466,110017980440,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Manufacture,,,,,"30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb",,"53,035",0,B3,At least 50 percent but less than 100 percent,W2,M5,90% +,Liquid,,,
730326,Formaldehyde,50-00-0,CAPITAL RESIN CORPORATION,CAPITAL RESIN CORPORATION,324 DERING AVENUE,COLUMBUS,OH,Manufacture,"34,666,340",0,"34,666,340","48,890,000","44,093,000","34,122,000",< 10,Yes,"Processing-incorporation into formulation, mixture, or reaction product",,Formaldehyde,50000,CAPITAL RESIN CORPORATION,324 DERING AVENUE,,COLUMBUS,Franklin,OH,43207,08-129-2070,,,,,,,,,,COLUMBUS,,43207,39.912778,-82.987222,08-129-2070,200000747,110000382309,325211 Plastics Material And Resin Manufacturing,Both,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"28,805,422",0,B1,0 percent by weight,W1,M3,30% - < 60%,Liquid,,,
730326,Formaldehyde,50-00-0,CAPITAL RESIN CORPORATION,CAPITAL RESIN CORPORATION,324 DERING AVENUE,COLUMBUS,OH,Manufacture,"34,666,340",0,"34,666,340","48,890,000","44,093,000","34,122,000",< 10,Yes,"Processing-incorporation into formulation, mixture, or reaction product",,Formaldehyde,50000,CAPITAL RESIN CORPORATION,324 DERING AVENUE,,COLUMBUS,Franklin,OH,43207,08-129-2070,,,,,,,,,,COLUMBUS,,43207,39.912778,-82.987222,08-129-2070,200000747,110000382309,325211 Plastics Material And Resin Manufacturing,Both,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"28,805,422",0,B1,0 percent by weight,W1,M3,30% - < 60%,Liquid,,,
704536,"1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich",68515-48-0,CASCADE COLUMBIA,CASCADE COLUMBIA DISTRIBUTION,14200 SOUTHWEST TUALATIN SHERWOOD ROAD,SHERWOOD,OR,Import,0,"1,486,170","1,486,170","2,267,652","975,153","482,285",10 - 24,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",68515480,CASCADE COLUMBIA,6900 FOX AVE S,,SEATTLE,King,WA,98108,02-741-7807,,,,,,,,,,SHERWOOD,WASHINGTON,97140-9624,45.365628,-122.824118,86-831-8908,TSCA7783,110056966877,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",No,0,0,B1,0 percent by weight,W2,M5,90% +,,,,
704536,"1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich",68515-48-0,CASCADE COLUMBIA,CASCADE COLUMBIA DISTRIBUTION,14200 SOUTHWEST TUALATIN SHERWOOD ROAD,SHERWOOD,OR,Import,0,"1,486,170","1,486,170","2,267,652","975,153","482,285",10 - 24,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",68515480,CASCADE COLUMBIA,6900 FOX AVE S,,SEATTLE,King,WA,98108,02-741-7807,,,,,,,,,,SHERWOOD,WASHINGTON,97140-9624,45.365628,-122.824118,86-831-8908,TSCA7783,110056966877,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",No,0,0,B1,0 percent by weight,W2,M5,90% +,,,,
703707,"Benzene, 1,4-dichloro-",106-46-7,CBI,CBI,CBI,CBI,CBI,Import,0,"4,445,576","4,445,576","3,293,672","3,960,564","5,349,462",50 - 99,Yes,"Processing-incorporation into formulation, mixture, or reaction product",,Dichlorobenzene,106467,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","50,000,000 - <100,000,000 lb",No,"4,400,000",0,B1,0 percent by weight,W4,M5,90% +,Pellets or Large Crystals,,,
739766,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,CBI,CBI,CBI,CBI,CBI,Import,0,"63,453","63,453","166,016","124,509","63,808",50 - 99,No,"Processing-incorporation into formulation, mixture, or reaction product",,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)",1222055,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,"63,453",0,B1,0 percent by weight,W4,M5,90% +,Liquid,,,
730776,"1,2-Benzenedicarboxylic acid, 1,2-diisodecyl ester",26761-40-0,CBI,TREMCO INCORPORATED,3735 GREEN ROAD,BEACHWOOD,OH,Import,0,"800,201","800,201","199,228","176,620","212,552",< 10,No,,,"Di-isodecyl phthalate (DIDP) - (1,2-benzenedicarboxylic acid 1,2-diisodecyl ester)",26761400,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,,BEACHWOOD,CUYAHOGA COUNTY,44122,41.457992,-81.516381,00-418-8702,TSCA122704,110013316150,325510 Paint And Coating Manufacturing,Import,325520 Adhesive Manufacturing,Import,,,"<1,000,000 lb","100,000 - <500,000 lb","100,000 - <500,000 lb","100,000 - <500,000 lb",Yes,,0,B1,0 percent by weight,W1,M2,1% - < 30%,"Dry Powder, Liquid",,,
710796,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",CBI,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,,,
730232,Formaldehyde,50-00-0,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"Processing-incorporation into formulation, mixture, or reaction product",Chemical Ingredient for propellant composition,Formaldehyde,50000,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,,,
743370,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,CBI,CBI,CBI,CBI,CBI,Import,CBI,CBI,CBI,0,0,0,100 - 499,No,Processing-incorporation into article,,Octamethylcyclotetra- siloxane (D4),556672,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",No,0,0,B1,0 percent by weight,W5,M5,90% +,Liquid,U999,Other (specify),impurity
736764,"1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich",68515-48-0,CBI,CBI,CBI,CBI,CBI,Import,CBI,CBI,CBI,CBI,CBI,CBI,10 - 24,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",68515480,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb","100,000,000 lb - <1,000,000,000 lb",No,CBI,0,B1,0 percent by weight,W2,M4,60% - < 90%,Liquid,,,
722983,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,Not Known or Reasonably Ascertainable,NKRA,"Processing-incorporation into formulation, mixture, or reaction product",,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)",84742,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,,0,CBI,CBI,NKRA,M5,90% +,Liquid,,,
722983,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,Not Known or Reasonably Ascertainable,NKRA,"Processing-incorporation into formulation, mixture, or reaction product",,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)",84742,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,,0,CBI,CBI,NKRA,M5,90% +,Liquid,,,
